From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;26;127.288994;38.093191;SLR9;소형부대;;5.00;0.00;nan;1.7;-123.09;94.27;1;2000;V;28261.18;75.99;0.46;255.99;-0.65;-0.0;0.0;178.1;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;1;126.916831;38.007421;MLR1;중형부대;;5.00;0.00;nan;34.9;-101.83;18.06;1;2000;V;5414.94;345.45;-1.27;165.45;1.23;-0.0;0.0;144.8;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;2;127.053312;38.052880;MLR2;중형부대;;5.00;0.00;nan;12.4;-124.30;49.30;1;2000;V;14780.81;45.93;-0.38;225.93;0.28;-0.0;0.0;167.3;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;3;127.054479;38.091281;MLR3;중형부대;;5.00;0.00;nan;34.6;-102.19;60.31;1;2000;V;18081.01;36.36;0.33;216.36;-0.45;-0.0;0.0;145.2;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;4;126.976398;38.031865;MLR4;중형부대;;5.00;0.00;nan;14.9;-121.87;29.54;1;2000;V;8855.75;25.99;-0.59;205.99;0.53;-0.0;0.0;164.9;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;6;127.273121;38.116651;MLR6;중형부대;;5.00;0.00;nan;-15.8;-152.59;115.39;1;2000;V;34594.49;59.80;-0.15;239.80;-0.08;-0.0;0.0;195.6;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;7;127.258153;38.075423;MLR7;소형노드;;5.00;0.00;nan;4.8;-131.95;104.55;1;2000;V;31342.06;65.86;0.20;245.86;-0.41;-0.0;0.0;175.0;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;8;127.200389;38.082112;MLR8;소형노드;;5.00;0.00;nan;-4.0;-140.76;90.56;1;2000;V;27149.00;60.04;0.14;240.04;-0.32;-0.0;0.0;183.8;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;-13.4;-138.17;110.08;1;2000;V;33000.35;62.46;-0.15;242.46;-0.07;-0.0;0.0;193.2;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;-8.4;-133.13;106.19;1;2000;V;31833.96;63.95;-0.04;243.95;-0.17;-0.0;0.0;188.1;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;12;127.226070;38.093868;SLR12;소형부대;;5.00;0.00;nan;-4.5;-129.23;99.26;1;2000;V;29756.14;60.04;-0.03;240.04;-0.17;-0.0;0.0;184.2;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;13;127.221444;38.109821;SLR13;소형부대;;5.00;0.00;nan;2.8;-121.97;101.23;1;2000;V;30348.72;56.75;0.20;236.75;-0.40;-0.0;0.0;177.0;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;14;127.044552;38.034792;SLR14;소형부대;;5.00;0.00;nan;35.8;-88.99;42.95;1;2000;V;12875.76;49.98;-0.38;229.98;0.29;-0.0;0.0;144.0;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;15;127.068301;38.098024;SLR15;소형부대;;5.00;0.00;nan;1.2;-123.56;64.74;1;2000;V;19407.73;37.97;-0.24;217.97;0.11;-0.0;0.0;178.6;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;16;126.959122;38.036954;SLR16;소형부대;;5.00;0.00;nan;20.2;-104.54;29.49;1;2000;V;8840.92;15.48;-0.28;195.48;0.22;-0.0;0.0;159.5;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;17;126.884679;38.003388;SLR17;소형부대;;5.00;0.00;nan;49.5;-75.25;21.24;1;2000;V;6366.60;318.95;-1.31;138.95;1.27;-0.0;0.0;130.2;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;18;126.904793;37.947189;SLR18;소형부대;;5.00;0.00;nan;49.7;-75.04;9.40;1;2000;V;2818.60;239.25;-2.45;59.25;2.43;-0.0;0.0;130.0;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;20;127.255842;38.132366;SLR3;소형부대;;5.00;0.00;nan;-16.5;-141.26;114.18;1;2000;V;34231.11;56.00;-0.12;236.00;-0.11;-0.0;0.0;196.3;NLOS;20.00
5;126.932201;37.960102;MLR5;중형부대;;4.466836;5.00;0.00;nan;26;127.288994;38.093191;SLR9;소형부대;;5.00;0.00;nan;-9.2;-133.94;115.49;1;2000;V;34622.88;64.69;0.20;244.69;-0.43;-0.0;0.0;188.9;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;1;126.916831;38.007421;MLR1;중형부대;;5.00;0.00;nan;-20.0;-156.77;111.88;1;2000;V;33542.20;248.74;-0.28;68.74;0.05;-0.0;0.0;199.8;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;2;127.053312;38.052880;MLR2;중형부대;;5.00;0.00;nan;-5.9;-142.68;68.56;1;2000;V;20552.87;249.73;-0.24;69.73;0.11;-0.0;0.0;185.7;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;3;127.054479;38.091281;MLR3;중형부대;;5.00;0.00;nan;-15.0;-151.77;64.68;1;2000;V;19389.51;261.58;0.36;81.58;-0.49;-0.0;0.0;194.8;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;4;126.976398;38.031865;MLR4;중형부대;;5.00;0.00;nan;-11.1;-147.87;92.33;1;2000;V;27679.71;250.06;-0.23;70.06;0.04;-0.0;0.0;190.9;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;5;126.932201;37.960102;MLR5;중형부대;;5.00;0.00;nan;-15.9;-152.59;115.39;1;2000;V;34594.40;239.80;-0.08;59.80;-0.15;-0.0;0.0;195.6;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;7;127.258153;38.075423;MLR7;소형노드;;5.00;0.00;nan;48.5;-88.20;15.89;1;2000;V;4764.66;195.85;2.27;15.85;-2.30;-0.0;0.0;131.2;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;8;127.200389;38.082112;MLR8;소형노드;;5.00;0.00;nan;38.8;-97.91;24.84;1;2000;V;7447.57;238.96;0.98;58.96;-1.03;-0.0;0.0;140.9;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;9;127.288026;38.137518;SLR1;소형부대;;5.00;0.00;nan;53.6;-71.16;8.87;1;2000;V;2659.42;29.26;0.25;209.26;-0.27;-0.0;0.0;126.2;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;69.6;-55.10;7.45;1;2000;V;2233.65;196.65;-0.08;16.65;0.07;-0.0;0.0;110.1;SP;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;51.6;-73.12;12.21;1;2000;V;3659.21;200.81;0.91;20.81;-0.94;-0.0;0.0;128.1;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;12;127.226070;38.093868;SLR12;소형부대;;5.00;0.00;nan;31.7;-93.03;16.15;1;2000;V;4840.40;238.35;0.69;58.35;-0.73;-0.0;0.0;148.0;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;13;127.221444;38.109821;SLR13;소형부대;;5.00;0.00;nan;4.5;-120.23;15.30;1;2000;V;4586.97;260.46;2.25;80.46;-2.28;-0.0;0.0;175.2;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;14;127.044552;38.034792;SLR14;소형부대;;5.00;0.00;nan;-5.3;-130.06;73.44;1;2000;V;22017.78;245.53;-0.21;65.53;0.06;-0.0;0.0;185.1;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;15;127.068301;38.098024;SLR15;소형부대;;5.00;0.00;nan;-8.9;-133.62;60.32;1;2000;V;18082.44;263.33;-0.18;83.33;0.06;-0.0;0.0;188.6;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;16;126.959122;38.036954;SLR16;소형부대;;5.00;0.00;nan;-17.4;-142.09;96.52;1;2000;V;28936.32;252.13;-0.13;72.13;-0.06;-0.0;0.0;197.1;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;19;127.302817;38.128292;SLR2;소형부대;;5.00;0.00;nan;21.5;-103.25;9.70;1;2000;V;2907.84;63.43;1.47;243.43;-1.49;-0.0;0.0;158.2;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;20;127.255842;38.132366;SLR3;소형부대;;5.00;0.00;nan;42.8;-81.97;7.71;1;2000;V;2310.50;318.86;0.51;138.86;-0.53;-0.0;0.0;137.0;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;21;127.298853;38.106859;SLR4;소형부대;;5.00;0.00;nan;54.4;-70.36;8.36;1;2000;V;2506.06;115.54;1.82;295.54;-1.84;-0.0;0.0;125.4;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;22;127.288800;38.102019;SLR5;소형부대;;5.00;0.00;nan;60.7;-64.07;7.10;1;2000;V;2128.32;139.57;0.83;319.57;-0.84;-0.0;0.0;119.1;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;23;127.320762;38.110947;SLR6;소형부대;;5.00;0.00;nan;40.5;-84.27;14.10;1;2000;V;4227.61;98.44;1.71;278.44;-1.74;-0.0;0.0;139.3;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;24;127.301571;38.102349;SLR7;소형부대;;5.00;0.00;nan;27.1;-97.60;9.87;1;2000;V;2958.37;122.29;1.44;302.29;-1.46;-0.0;0.0;152.6;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;25;127.283584;38.109419;SLR8;소형부대;;5.00;0.00;nan;52.4;-72.38;4.07;1;2000;V;1219.20;131.01;-0.33;311.01;0.32;-0.0;0.0;127.4;NLOS;20.00
6;127.273121;38.116651;MLR6;중형부대;;4.466836;5.00;0.00;nan;26;127.288994;38.093191;SLR9;소형부대;;5.00;0.00;nan;51.7;-73.02;9.88;1;2000;V;2960.46;151.70;4.08;331.70;-4.10;-0.0;0.0;128.0;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;1;126.916831;38.007421;MLR1;중형부대;;5.00;0.00;nan;10.0;-126.78;103.09;1;2000;V;30905.91;255.80;-0.63;75.80;0.43;-0.0;0.0;169.8;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;2;127.053312;38.052880;MLR2;중형부대;;5.00;0.00;nan;56.1;-80.62;60.58;1;2000;V;18160.57;261.96;-0.86;81.96;0.74;-0.0;0.0;123.6;LOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;3;127.054479;38.091281;MLR3;중형부대;;5.00;0.00;nan;7.7;-129.01;59.92;1;2000;V;17964.58;275.56;-0.20;95.56;0.08;-0.0;0.0;172.0;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;4;126.976398;38.031865;MLR4;중형부대;;5.00;0.00;nan;30.8;-105.89;84.04;1;2000;V;25194.91;258.88;-0.66;78.88;0.50;-0.0;0.0;148.9;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;5;126.932201;37.960102;MLR5;중형부대;;5.00;0.00;nan;4.4;-132.34;104.55;1;2000;V;31342.68;245.86;-0.41;65.86;0.20;-0.0;0.0;175.3;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;6;127.273121;38.116651;MLR6;중형부대;;5.00;0.00;nan;67.7;-69.00;15.89;1;2000;V;4764.77;15.85;-2.30;195.85;2.27;-0.0;0.0;112.0;LOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;8;127.200389;38.082112;MLR8;소형노드;;5.00;0.00;nan;42.9;-93.80;17.13;1;2000;V;5133.97;278.29;-0.68;98.29;0.64;-0.0;0.0;136.8;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;9;127.288026;38.137518;SLR1;소형부대;;5.00;0.00;nan;63.9;-60.80;24.60;1;2000;V;7375.83;20.65;-1.41;200.65;1.36;-0.0;0.0;115.8;LOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;49.5;-75.25;8.46;1;2000;V;2535.07;15.14;-4.37;195.14;4.36;-0.0;0.0;130.2;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;43.4;-81.32;3.89;1;2000;V;1167.38;0.00;-6.45;180.00;6.44;-0.0;0.0;136.3;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;12;127.226070;38.093868;SLR12;소형부대;;5.00;0.00;nan;50.2;-74.52;11.62;1;2000;V;3482.97;305.88;-2.15;125.88;2.13;-0.0;0.0;129.5;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;13;127.221444;38.109821;SLR13;소형부대;;5.00;0.00;nan;38.4;-86.37;16.67;1;2000;V;4996.09;319.87;-0.12;139.87;0.09;-0.0;0.0;141.4;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;14;127.044552;38.034792;SLR14;소형부대;;5.00;0.00;nan;32.2;-92.52;64.32;1;2000;V;19283.91;256.38;-0.79;76.38;0.66;-0.0;0.0;147.5;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;15;127.068301;38.098024;SLR15;소형부대;;5.00;0.00;nan;-4.7;-129.47;56.19;1;2000;V;16845.34;278.47;-0.83;98.47;0.72;-0.0;0.0;184.5;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;16;126.959122;38.036954;SLR16;소형부대;;5.00;0.00;nan;21.5;-103.28;88.70;1;2000;V;26591.15;260.69;-0.54;80.69;0.36;-0.0;0.0;158.3;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;17;126.884679;38.003388;SLR17;소형부대;;5.00;0.00;nan;18.0;-106.73;112.57;1;2000;V;33748.95;256.25;-0.64;76.25;0.41;-0.0;0.0;161.7;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;18;126.904793;37.947189;SLR18;소형부대;;5.00;0.00;nan;-1.7;-126.44;113.89;1;2000;V;34142.57;245.31;-0.60;65.31;0.37;-0.0;0.0;181.4;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;19;127.302817;38.128292;SLR2;소형부대;;5.00;0.00;nan;47.2;-77.58;23.54;1;2000;V;7056.79;33.55;-0.96;213.55;0.91;-0.0;0.0;132.6;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;20;127.255842;38.132366;SLR3;소형부대;;5.00;0.00;nan;50.0;-74.77;21.10;1;2000;V;6326.15;358.01;-1.55;178.01;1.51;-0.0;0.0;129.8;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;21;127.298853;38.106859;SLR4;소형부대;;5.00;0.00;nan;37.1;-87.69;16.66;1;2000;V;4993.60;45.49;-1.28;225.49;1.25;-0.0;0.0;142.7;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;22;127.288800;38.102019;SLR5;소형부대;;5.00;0.00;nan;38.1;-86.63;13.33;1;2000;V;3996.20;42.16;-2.29;222.16;2.27;-0.0;0.0;141.6;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;23;127.320762;38.110947;SLR6;소형부대;;5.00;0.00;nan;30.6;-94.14;22.55;1;2000;V;6761.38;54.15;-0.56;234.15;0.51;-0.0;0.0;149.1;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;24;127.301571;38.102349;SLR7;소형부대;;5.00;0.00;nan;26.1;-98.61;16.15;1;2000;V;4842.89;51.71;-1.38;231.71;1.34;-0.0;0.0;153.6;NLOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;25;127.283584;38.109419;SLR8;소형부대;;5.00;0.00;nan;68.5;-56.29;14.64;1;2000;V;4388.17;30.43;-2.59;210.43;2.56;-0.0;0.0;111.3;LOS;20.00
7;127.258153;38.075423;MLR7;소형노드;;4.466836;5.00;0.00;nan;26;127.288994;38.093191;SLR9;소형부대;;5.00;0.00;nan;31.0;-93.74;11.17;1;2000;V;3348.26;53.75;0.35;233.75;-0.37;-0.0;0.0;148.7;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;1;126.916831;38.007421;MLR1;중형부대;;5.00;0.00;nan;-16.0;-152.70;87.51;1;2000;V;26235.63;251.51;-0.58;71.51;0.41;-0.0;0.0;195.7;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;2;127.053312;38.052880;MLR2;중형부대;;5.00;0.00;nan;-3.9;-140.68;44.40;1;2000;V;13312.03;255.73;-0.88;75.73;0.79;-0.0;0.0;183.7;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;3;127.054479;38.091281;MLR3;중형부대;;5.00;0.00;nan;1.4;-135.30;42.83;1;2000;V;12839.00;274.47;0.02;94.47;-0.11;-0.0;0.0;178.3;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;4;126.976398;38.031865;MLR4;중형부대;;5.00;0.00;nan;0.2;-136.52;68.13;1;2000;V;20423.96;254.09;-0.62;74.09;0.48;-0.0;0.0;179.5;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;5;126.932201;37.960102;MLR5;중형부대;;5.00;0.00;nan;-4.0;-140.77;90.56;1;2000;V;27149.35;240.04;-0.32;60.04;0.14;-0.0;0.0;183.8;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;6;127.273121;38.116651;MLR6;중형부대;;5.00;0.00;nan;38.8;-97.91;24.84;1;2000;V;7447.69;58.96;-1.03;238.96;0.98;-0.0;0.0;140.9;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;7;127.258153;38.075423;MLR7;소형노드;;5.00;0.00;nan;42.9;-93.80;17.12;1;2000;V;5133.94;98.29;0.64;278.29;-0.68;-0.0;0.0;136.8;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;9;127.288026;38.137518;SLR1;소형부대;;5.00;0.00;nan;29.3;-95.48;32.84;1;2000;V;9845.99;51.27;-0.73;231.27;0.66;-0.0;0.0;150.5;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;41.7;-83.06;19.97;1;2000;V;5988.00;73.50;-1.30;253.50;1.26;-0.0;0.0;138.1;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;25.9;-98.83;17.00;1;2000;V;5097.86;85.27;-0.83;265.27;0.79;-0.0;0.0;153.8;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;12;127.226070;38.093868;SLR12;소형부대;;5.00;0.00;nan;56.2;-68.52;8.70;1;2000;V;2608.20;60.09;-1.57;240.09;1.55;-0.0;0.0;123.5;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;13;127.221444;38.109821;SLR13;소형부대;;5.00;0.00;nan;51.8;-72.89;12.00;1;2000;V;3598.39;31.13;0.78;211.13;-0.81;-0.0;0.0;127.9;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;14;127.044552;38.034792;SLR14;소형부대;;5.00;0.00;nan;-2.3;-127.00;48.85;1;2000;V;14646.25;248.87;-0.77;68.87;0.67;-0.0;0.0;182.0;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;15;127.068301;38.098024;SLR15;소형부대;;5.00;0.00;nan;-9.3;-134.02;39.06;1;2000;V;11711.32;278.55;-0.86;98.55;0.78;-0.0;0.0;189.0;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;16;126.959122;38.036954;SLR16;소형부대;;5.00;0.00;nan;-3.3;-128.00;72.56;1;2000;V;21752.66;256.60;-0.46;76.60;0.32;-0.0;0.0;183.0;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;17;126.884679;38.003388;SLR17;소형부대;;5.00;0.00;nan;-7.7;-132.49;96.91;1;2000;V;29053.72;252.45;-0.59;72.45;0.40;-0.0;0.0;187.5;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;18;126.904793;37.947189;SLR18;소형부대;;5.00;0.00;nan;-12.7;-137.41;99.96;1;2000;V;29966.03;239.96;-0.54;59.96;0.34;-0.0;0.0;192.4;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;19;127.302817;38.128292;SLR2;소형부대;;5.00;0.00;nan;52.2;-72.58;34.51;1;2000;V;10347.17;60.21;-0.34;240.21;0.28;-0.0;0.0;127.6;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;20;127.255842;38.132366;SLR3;소형부대;;5.00;0.00;nan;2.3;-122.41;24.69;1;2000;V;7400.60;41.05;-0.88;221.05;0.83;-0.0;0.0;177.4;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;21;127.298853;38.106859;SLR4;소형부대;;5.00;0.00;nan;48.3;-76.46;30.26;1;2000;V;9070.30;72.28;-0.35;252.28;0.29;-0.0;0.0;131.5;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;22;127.288800;38.102019;SLR5;소형부대;;5.00;0.00;nan;30.8;-93.95;26.93;1;2000;V;8071.98;74.04;-0.74;254.04;0.68;-0.0;0.0;148.9;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;23;127.320762;38.110947;SLR6;소형부대;;5.00;0.00;nan;37.4;-87.31;36.83;1;2000;V;11040.02;73.04;-0.06;253.04;-0.02;-0.0;0.0;142.3;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;24;127.301571;38.102349;SLR7;소형부대;;5.00;0.00;nan;25.6;-99.18;30.57;1;2000;V;9163.28;75.72;-0.38;255.72;0.32;-0.0;0.0;154.2;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;25;127.283584;38.109419;SLR8;소형부대;;5.00;0.00;nan;43.1;-81.62;26.38;1;2000;V;7908.96;67.39;-1.03;247.39;0.97;-0.0;0.0;136.6;NLOS;20.00
8;127.200389;38.082112;MLR8;소형노드;;4.466836;5.00;0.00;nan;26;127.288994;38.093191;SLR9;소형부대;;5.00;0.00;nan;20.4;-104.37;26.28;1;2000;V;7878.57;80.94;0.56;260.94;-0.61;-0.0;0.0;159.4;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;2;127.053312;38.052880;MLR2;중형부대;;5.00;0.00;nan;4.4;-132.38;75.53;1;2000;V;22642.02;245.36;-0.27;65.36;0.11;-0.0;0.0;187.4;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;3;127.054479;38.091281;MLR3;중형부대;;5.00;0.00;nan;-4.6;-141.37;70.45;1;2000;V;21120.31;255.86;0.29;75.86;-0.43;-0.0;0.0;196.4;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;4;126.976398;38.031865;MLR4;중형부대;;5.00;0.00;nan;-1.1;-137.85;99.21;1;2000;V;29743.85;246.71;-0.25;66.71;0.05;-0.0;0.0;192.9;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;6;127.273121;38.116651;MLR6;중형부대;;5.00;0.00;nan;65.6;-71.16;8.87;1;2000;V;2659.43;209.26;-0.27;29.26;0.25;-0.0;0.0;126.2;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;7;127.258153;38.075423;MLR7;소형노드;;5.00;0.00;nan;57.3;-79.40;24.60;1;2000;V;7375.67;200.65;1.36;20.65;-1.41;-0.0;0.0;134.4;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;8;127.200389;38.082112;MLR8;소형노드;;5.00;0.00;nan;41.3;-95.48;32.84;1;2000;V;9845.85;231.27;0.66;51.27;-0.73;-0.0;0.0;150.5;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;46.9;-77.89;16.22;1;2000;V;4863.69;203.51;-0.19;23.51;0.16;-0.0;0.0;144.9;NLOS;20.00
9;127.288026;38.137518;SLR1;소형부대;;70.794578;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;67.3;-57.42;21.02;1;2000;V;6301.56;204.37;0.41;24.37;-0.45;-0.0;0.0;124.4;NLOS;20.00
